-0.505 1.0 0.0 1.0
-0.495 1.0 5.55111512313e-17 1.0
-0.485 1.0 5.55111512313e-17 1.0
-0.475 1.0 5.55111512313e-17 1.0
-0.465 1.0 5.55111512313e-17 1.0
-0.455 1.0 5.55111512313e-17 1.0
-0.445 1.0 5.55111512313e-17 1.0
-0.435 1.0 5.55111512313e-17 1.0
-0.425 1.0 5.55111512313e-17 1.0
-0.415 1.0 5.55111512313e-17 1.0
-0.405 1.0 5.55111512313e-17 1.0
-0.395 1.0 2.49800180541e-16 1.0
-0.385 1.0 6.38378239159e-15 1.0
-0.375 1.0 1.32505117989e-13 1.0
-0.365 0.999999999998 2.41262565482e-12 0.999999999997
-0.355 0.999999999968 3.81214226865e-11 0.999999999955
-0.345 0.999999999558 5.224897739e-10 0.999999999382
-0.335 0.999999994753 6.20814783396e-09 0.999999992654
-0.325 0.999999946061 6.38209774202e-08 0.999999924486
-0.315 0.999999521909 5.6568545656e-07 0.999999330672
-0.305 0.999996365321 4.30061470324e-06 0.999994911455
-0.295 0.999976473155 2.78375342279e-05 0.999967062636
-0.285 0.999871634867 0.000151889768717 0.999820295056
-0.275 0.99941723497 0.000689668415881 0.999184251837
-0.265 0.997830786002 0.00256856078718 0.996964718041
-0.255 0.993460296774 0.00775610813354 0.990858363073
-0.245 0.984064212889 0.018968526064 0.977768901368
-0.235 0.968142165781 0.0381636564305 0.955703930296
-0.225 0.946103027433 0.0651566275479 0.925398775962
-0.215 0.91982181612 0.0980166478635 0.889623033738
-0.205 0.89132296509 0.134515690489 0.851282792306
-0.195 0.862025694273 0.173028395207 0.812372609498
-0.185 0.832723621533 0.212612292724 0.773979357123
-0.175 0.803814301367 0.252774819661 0.736625341304
-0.165 0.775490326177 0.29326200293 0.70054437516
-0.155 0.747845744896 0.333936095741 0.665833034812
-0.145 0.720927092846 0.374715465086 0.632522462616
-0.135 0.694757051234 0.415546244572 0.600611432262
-0.125 0.669345873343 0.456388366606 0.570082199972
-0.115 0.644697445983 0.497207818352 0.540908783951
-0.105 0.620812898382 0.537971591145 0.513061736333
-0.095 0.597692751006 0.578644242501 0.48651085801
-0.085 0.575337442144 0.619186797997 0.461225863874
-0.075 0.553745467946 0.659560009864 0.43717435687
-0.065 0.532908867423 0.699733459978 0.414317105724
-0.055 0.512808479172 0.739696794333 0.392603538357
-0.045 0.493417947209 0.779454584596 0.371976968738
-0.035 0.4747416765 0.818946532513 0.352414863471
-0.025 0.456964838987 0.857703307236 0.334080498963
-0.015 0.440902613672 0.893762003444 0.317761853538
-0.005 0.428681829343 0.921903235466 0.305505416565
0.005 0.422735269309 0.935836414628 0.299589571012
0.015 0.421749235828 0.938152740641 0.298616114799
0.025 0.42302610519 0.935135694493 0.299885529251
0.035 0.425566923282 0.929161348291 0.302412604497
0.045 0.426632277187 0.926633693126 0.303487385565
0.055 0.426613625979 0.926644756396 0.303483475309
0.065 0.426233033035 0.927525988975 0.303109151686
0.075 0.426053454339 0.92801097819 0.302903601411
0.085 0.426092605193 0.927936946865 0.302931008446
0.095 0.426134642195 0.927627374231 0.303069937624
0.105 0.426037830103 0.927402587069 0.303162467769
0.115 0.425954768963 0.927335292281 0.303184702317
0.125 0.426122237926 0.927384101585 0.303179950202
0.135 0.426901932466 0.927449401381 0.30315232102
0.145 0.427677024712 0.9274953655 0.303124963507
0.155 0.427691688823 0.92754299103 0.303116308568
0.165 0.418650288354 0.927565256595 0.303101559109
0.175 0.381470521536 0.927658256513 0.303058764114
0.185 0.330498384477 0.927653262965 0.303072462714
0.195 0.292108868318 0.927428045124 0.303160485521
0.205 0.272806455725 0.927301659081 0.303194553573
0.215 0.266107495441 0.927381914327 0.303162464372
0.225 0.264804018641 0.927628502382 0.303153694954
0.235 0.264916198623 0.92765257033 0.303132489145
0.245 0.265483626691 0.927543412898 0.303128871018
0.255 0.265701222962 0.927509555373 0.303108294214
0.265 0.265603790427 0.927453219716 0.303028657656
0.275 0.265541981587 0.927497177885 0.303174960591
0.285 0.265553882152 0.927444258067 0.3032994697
0.295 0.265497039317 0.927289223581 0.303181956575
0.305 0.265552295537 0.927634956851 0.303188815452
0.315 0.265615772196 0.92760396394 0.30310757796
0.325 0.265910275252 0.928576197253 0.303574744403
0.335 0.266867994697 0.932507395365 0.304871301648
0.345 0.260315228406 0.910654248898 0.297010959608
0.355 0.140066770741 0.134487788115 0.118928127651
0.365 0.125056687197 0.000479793597503 0.100063488672
0.375 0.12500014275 1.20857382262e-06 0.100000159879
0.385 0.125000000356 3.01090673758e-09 0.100000000398
0.395 0.125000000001 7.40432715135e-12 0.100000000001
0.405 0.125 1.83741910575e-14 0.1
0.415 0.125 1.11022302463e-16 0.1
0.425 0.125 8.32667268469e-17 0.1
0.435 0.125 8.32667268469e-17 0.1
0.445 0.125 8.32667268469e-17 0.1
0.455 0.125 8.32667268469e-17 0.1
0.465 0.125 8.32667268469e-17 0.1
0.475 0.125 8.32667268469e-17 0.1
0.485 0.125 8.32667268469e-17 0.1
0.495 0.125 8.32667268469e-17 0.1
0.505 0.125 8.32667268469e-17 0.1
